A1: Ladder,B1: 4878,C1: 3607,D1: 786,E1: 3159,F1: 280,G1: 338,H1: 1550,A2: 5182,B2: 1145,C2: 2666,D2: 3973,E2: 734,F2: n1,G2: n2,H2: n3
85.77621,38.74826,18.19981,15.36464,17.50622,1.937452,27.47392,17.51663,38.26368,3.714942,40.06512,17.23263,23.75843,49.36277,86.86537,46.28902
73.11367,36.47601,19.38976,16.21001,18.91794,2.083582,29.51669,18.42373,41.01461,3.85818,41.57668,18.01122,25.17494,44.5981,87.91873,41.02127
62.28887,34.37016,20.63543,17.0972,20.51742,2.211294,31.67113,19.39221,43.96445,4.015614,43.01178,18.80759,26.62561,42.14557,88.73213,36.69111
52.91957,32.72132,21.97344,18.04482,22.20781,2.349556,33.87667,20.4568,46.76517,4.251149,44.47886,19.56405,28.04786,40.88791,89.48186,33.52214
45.07087,31.55844,23.16499,19.0652,24.0423,2.473324,36.09678,21.50283,49.47849,4.474514,45.9212,20.35008,29.49067,40.40634,90.01688,31.5379
38.27083,30.92264,24.46154,20.08071,25.96447,2.584805,38.40535,22.50846,51.84861,4.72566,47.20137,21.17531,31.03102,40.02851,90.72809,30.15029
32.70301,30.49028,25.81046,20.97771,28.00521,2.693326,40.7957,23.55078,53.85837,4.982727,48.39238,22.09259,32.70878,39.9055,91.42758,29.35328
28.50291,30.37022,27.22457,21.92184,30.0244,2.83873,43.24794,24.7215,54.89642,5.227015,49.16399,23.03841,34.41751,39.75855,92.21144,28.73488
25.45482,30.21134,28.5384,22.98163,32.14527,2.99783,45.93764,26.0102,54.73095,5.461073,49.676,24.0448,36.03842,39.76102,92.88516,28.2998
23.51833,30.2074,29.85381,24.0444,34.49524,3.184597,48.78735,27.44801,53.51458,5.712652,49.77782,24.92214,37.64412,39.88208,93.68922,27.93335
21.95813,30.28732,31.17237,25.08805,37.00434,3.354146,51.8692,28.90277,51.407,5.935731,49.6085,25.70424,39.22284,40.03511,94.12081,27.69909
20.90453,30.55282,32.38,26.12487,39.78838,3.4991,54.94751,30.23569,48.76258,6.174303,49.00823,26.41195,40.7692,40.13558,94.0631,27.4446
20.21368,31.00188,33.72482,27.06524,43.09394,3.60389,58.11744,31.5145,46.12337,6.450987,48.02937,27.08273,42.25912,40.11823,94.13052,27.165
19.74288,31.4845,35.03756,27.91176,47.12945,3.684553,61.26267,32.76536,43.8453,6.662832,46.9289,27.73708,43.82539,40.11628,94.44893,26.95717
19.57705,31.90178,36.40234,28.82906,52.40138,3.781182,64.33894,33.99009,41.89727,6.877249,45.85863,28.4228,45.35733,39.9371,94.75649,26.67956
19.76723,32.1051,37.63759,29.68972,58.11938,3.897832,67.58021,35.225,40.29358,7.033724,44.77611,29.0601,46.83325,39.88489,95.20326,26.43959
20.19874,32.0673,38.91909,30.42499,63.08906,4.052854,71.12918,36.36081,39.00148,7.259635,43.59562,29.63956,48.1842,39.89111,95.9119,26.19623
21.82757,31.69422,40.13723,30.96944,64.8243,4.216282,74.42298,37.34246,38.11592,7.444372,42.0007,30.31019,49.62984,39.89065,96.10538,25.98896
25.43876,31.15286,41.45343,31.42911,63.00471,4.381565,75.89846,37.99999,37.2988,7.724366,39.7473,30.93415,51.08925,39.84395,96.06947,25.75712
32.6629,30.52795,42.94637,31.73545,57.65945,4.52532,74.34577,38.65189,36.63655,7.960622,36.94411,31.57448,52.60575,39.82507,95.86775,25.49947
44.28903,29.97482,44.36226,32.25235,50.72986,4.673425,69.65476,39.58813,36.00639,8.062512,34.05518,32.30258,53.92286,39.85648,95.69842,25.309
60.22747,29.42796,45.4106,32.87233,44.36197,4.817667,62.53892,40.89011,35.50484,8.15632,31.47093,33.20091,54.57906,39.79563,95.34972,25.11511
80.72328,29.05946,45.74801,33.44059,40.14127,4.949819,54.48086,42.52326,35.09027,8.250031,29.28623,34.02425,54.60898,39.72472,95.03076,24.94736
103.8443,28.77615,45.36507,33.94257,38.09706,5.057116,47.34429,44.18459,34.74885,8.414079,27.9885,34.71173,53.48965,39.58209,94.85634,24.75418
128.138,28.54692,44.30521,34.1738,37.35985,5.157934,41.97804,45.29634,34.58341,8.539006,27.04929,34.95414,51.658,39.34003,94.61485,24.50759
150.0101,28.41749,42.99335,34.30143,37.3828,5.255428,38.38416,45.72504,34.42844,8.70482,26.34026,34.78419,48.89263,39.02459,94.72823,24.22848
166.8474,28.31129,41.71476,34.17401,37.62657,5.358521,35.86017,45.40715,34.34495,8.873378,25.81136,34.27333,45.77704,38.79087,94.85434,24.00513
176.4882,28.14228,40.42611,34.14227,37.89945,5.445293,34.2412,44.68231,34.18904,9.11468,25.37521,33.79295,42.24178,38.58071,94.81556,23.6903
177.3783,27.87584,38.97788,34.01171,38.218,5.564544,33.09293,43.92874,34.01224,9.397973,24.87189,33.44477,38.69809,38.439,94.51178,23.33471
171.1296,27.57512,37.22292,33.83463,38.6818,5.728366,32.21822,43.39458,33.79817,9.771935,24.46659,33.26093,35.64734,38.27204,94.18111,23.04791
158.4705,27.15828,35.18669,33.64526,39.27149,5.893417,31.54196,43.03802,33.58472,10.08765,24.04859,33.29232,33.24375,38.079,93.94486,22.71577
142.7546,26.75498,33.16008,33.44019,39.81688,6.069569,31.01782,42.48963,33.28711,10.21819,23.61823,33.32559,31.51251,37.88288,93.59521,22.40475
125.686,26.42105,31.24836,33.19607,40.25569,6.222171,30.57067,41.72996,32.89021,10.304,23.21108,33.27902,30.39891,37.63792,93.2575,22.13667
108.8976,26.09137,29.64882,32.77188,40.63992,6.349451,30.0823,40.57331,32.58609,10.3345,22.85071,33.01258,29.71679,37.44333,92.53641,21.96698
93.6374,25.67286,28.42295,32.40647,40.8956,6.430498,29.54318,39.049,32.24854,10.26496,22.4759,32.62674,29.27238,37.25307,91.80611,21.80412
79.83838,25.27749,27.42762,31.80004,41.17868,6.410183,28.97165,37.13082,31.90224,10.24246,22.12503,31.86847,28.93209,37.08428,91.02088,21.5901
67.99573,24.83115,26.508,31.16883,41.53094,6.385525,28.4309,34.93741,31.59119,10.30553,21.74898,30.95466,28.58613,36.73098,90.46311,21.38328
57.59798,24.39329,25.70725,30.45846,41.88986,6.358832,27.93223,32.58668,31.21628,10.39074,21.2572,29.9056,28.25487,36.38794,89.98022,21.15987
48.8257,23.95648,25.0009,29.67991,42.23008,6.329686,27.5012,30.19662,30.75725,10.54746,20.74619,28.70682,27.88129,36.08164,89.50763,20.94335
41.57359,23.55168,24.44859,28.68924,42.44751,6.338456,27.16567,27.96286,30.40102,10.77674,20.32403,27.3674,27.6445,35.76687,88.93724,20.6666
35.75477,23.26899,24.03576,27.53708,42.71334,6.45872,26.7932,25.96689,30.03364,10.92571,19.86475,26.02947,27.42973,35.48889,88.08826,20.39555
31.59745,22.93308,23.74166,26.34826,42.88048,6.618972,26.36721,24.36916,29.77317,11.02177,19.49097,24.77097,27.25394,35.27786,87.25193,20.09543
28.1819,22.61724,23.50791,25.09718,43.00772,6.684955,25.88698,22.93765,29.47903,11.12958,19.14117,23.57593,26.96066,35.02628,86.16115,19.68249
25.74282,22.24991,23.25894,23.91956,43.15022,6.737198,25.42039,21.7547,29.15344,11.19314,18.74739,22.66902,26.64664,34.6475,85.0005,19.25042
24.20381,21.89121,22.99058,22.73969,43.21949,6.788683,25.04365,20.71881,28.72683,11.21191,18.27577,21.99628,26.28266,34.18295,83.87766,18.86515
23.2236,21.50955,22.74688,21.68405,43.29292,6.817078,24.60273,19.78672,28.33918,11.35758,17.84452,21.5633,25.92032,33.81837,82.98518,18.56712
22.60406,21.13505,22.47744,20.66335,43.26131,6.822424,24.29328,18.91974,27.93751,11.45817,17.48011,21.13237,25.62994,33.5394,81.65107,18.24532
22.25333,20.84982,22.26779,19.73832,43.17603,6.911494,23.91184,18.14988,27.5773,11.53582,17.13827,20.8415,25.23287,33.27121,80.70686,17.93153
22.25777,20.56208,21.97554,18.89651,43.08099,7.021685,23.59548,17.47342,27.24663,11.55637,16.85573,20.5654,24.81718,32.97681,79.52716,17.58241
22.36886,20.26308,21.71223,18.14255,43.07079,7.09268,23.18581,16.85329,26.97178,11.55982,16.62194,20.28328,24.47764,32.59343,78.15895,17.195
22.54284,19.95997,21.44903,17.44516,42.94073,7.073936,22.78059,16.33095,26.70852,11.54305,16.33068,20.05919,24.13492,32.14828,76.94376,16.8372
22.74645,19.61625,21.12761,16.8331,42.84409,7.059274,22.42135,15.86748,26.48649,11.49978,16.061,19.90839,23.82567,31.60952,75.98769,16.51468
22.90032,19.26768,20.84239,16.32383,42.75227,7.021982,21.89764,15.41689,26.20569,11.4863,15.78885,19.76377,23.5031,31.16625,75.16666,16.27556
22.87775,18.83245,20.56941,15.88908,42.56979,6.969597,21.43444,14.9927,25.91865,11.49367,15.43956,19.53808,23.19895,30.84158,74.05574,15.96857
22.79652,18.46671,20.28494,15.52652,42.42324,6.992523,20.93137,14.55933,25.60108,11.49868,14.99616,19.3883,22.78915,30.60048,73.02075,15.64336
22.60018,18.1295,19.924,15.2357,42.19947,7.019233,20.46926,14.1649,25.24734,11.47695,14.60694,19.1982,22.43832,30.23345,71.65486,15.30483
22.48416,17.772,19.55589,14.99459,41.99535,6.996595,19.97058,13.79213,24.90091,11.52267,14.23652,18.99443,22.08541,29.75997,70.35058,14.89897
22.49388,17.43883,19.26826,14.8052,41.55027,6.923936,19.52059,13.44744,24.57978,11.57893,13.86477,18.73105,21.69455,29.31701,69.09322,14.54103
22.45145,17.09103,18.93819,14.57104,41.22311,6.879412,19.09922,13.08563,24.26949,11.55889,13.59136,18.41247,21.34064,28.87619,67.87056,14.19313
22.27842,16.74746,18.58202,14.31301,40.89768,6.865336,18.65819,12.73127,23.94531,11.44748,13.33584,18.12147,20.94194,28.45925,66.71688,13.94677
22.05909,16.3854,18.22896,14.01301,40.58817,6.825039,18.22946,12.34899,23.59724,11.26011,13.01407,17.85996,20.55283,28.02833,65.51739,13.59829
21.74918,16.09829,17.82835,13.67643,40.33176,6.795144,17.83299,11.99451,23.21651,10.98551,12.69641,17.64839,20.14465,27.70133,64.28671,13.30943
21.11526,15.87567,17.55956,13.30326,40.01048,6.758216,17.46802,11.65085,22.80362,10.74084,12.42634,17.44004,19.7375,27.24682,63.0211,13.03967
20.44094,15.60701,17.29653,12.97548,39.67723,6.72558,17.10218,11.30891,22.44825,10.64302,12.10614,17.22118,19.33301,26.75596,61.90103,12.72991
19.88981,15.25418,17.13441,12.63117,39.27084,6.691073,16.72941,10.99838,22.12955,10.69653,11.75894,16.86341,18.96297,26.302,60.86459,12.42341
19.28084,14.83696,16.92863,12.32305,38.95615,6.666207,16.38639,10.71587,21.97347,10.80408,11.4138,16.52291,18.65418,25.86267,59.85944,12.10372
18.77183,14.46841,16.69988,12.07481,38.57557,6.67344,16.05209,10.42459,21.82739,10.9345,11.16277,16.25624,18.33613,25.47443,58.88069,11.84395
18.47196,14.09305,16.31519,11.82124,38.21867,6.631648,15.64565,10.17228,21.55858,10.98889,10.94676,16.14805,18.04747,24.98641,57.83134,11.57903
18.43617,13.73674,15.96069,11.58444,37.92057,6.595055,15.21641,9.91303,21.20104,10.90761,10.73117,15.98644,17.70544,24.61619,56.73117,11.2609
18.73299,13.46785,15.68561,11.35842,37.58174,6.563844,14.86578,9.709125,20.80686,10.7393,10.57006,15.82447,17.28574,24.24757,55.53496,11.01334
19.19477,13.19039,15.36324,11.1302,37.20682,6.496729,14.51201,9.50744,20.38598,10.55006,10.37692,15.57433,16.97066,23.97004,54.52067,10.74293
19.69347,12.87114,15.11401,10.86431,36.87176,6.412729,14.23462,9.301232,19.99992,10.30985,10.1346,15.30361,16.60302,23.73339,53.49161,10.54775
19.90964,12.59508,14.9264,10.65735,36.43883,6.287584,13.92128,9.112589,19.88969,10.09021,9.92109,15.03003,16.25288,23.54127,52.50801,10.34173
20.42437,12.40211,14.7674,10.39561,35.98199,6.171083,13.6461,8.898388,19.7156,10.02907,9.773565,14.78568,15.94615,23.27393,51.4852,10.17835
22.0025,12.16857,14.45236,10.1615,35.65537,6.071722,13.3315,8.649098,19.48405,9.938579,9.631114,14.67232,15.68613,22.86237,50.44438,10.00257
26.4541,11.97645,14.20029,9.915789,35.36146,5.975161,12.95713,8.391579,19.35324,9.789291,9.438016,14.42828,15.37511,22.41521,49.36182,9.747316
37.33124,11.75694,13.97383,9.730494,35.00213,5.883591,12.60014,8.162086,19.17858,9.656047,9.293762,14.2514,15.07267,21.86776,48.27147,9.472561
55.7848,11.491,13.67518,9.464986,34.54007,5.749052,12.30749,7.933122,18.86545,9.420967,9.112612,14.05049,14.84911,21.31289,47.36,9.236925
81.40455,11.20392,13.44283,9.182326,34.09306,5.644731,12.09232,7.664925,18.56472,9.108731,8.848223,13.86884,14.47611,20.78842,46.40353,9.02617
111.4484,10.95477,13.22912,8.937523,33.52051,5.54128,11.84032,7.424285,18.39219,8.818644,8.602015,13.65155,14.11628,20.36392,45.53695,8.828416
141.6582,10.69886,12.99435,8.637207,33.07035,5.46333,11.65265,7.181393,18.09518,8.683752,8.431574,13.42781,13.79444,19.92115,44.51944,8.628234
167.9192,10.39168,12.67811,8.425251,32.64592,5.383341,11.34212,6.958892,17.81399,8.565642,8.287083,13.18641,13.50776,19.48634,43.47551,8.43856
184.5303,10.09565,12.37842,8.211409,32.18462,5.292984,10.99321,6.773872,17.71022,8.40903,8.114136,12.92974,13.2483,19.02834,42.38358,8.259229
190.2559,9.809693,12.17139,8.036054,31.87462,5.218042,10.61123,6.583718,17.51376,8.274871,7.905992,12.64106,13.02004,18.51588,41.25825,8.06014
183.7657,9.575363,11.94332,7.830415,31.4573,5.138027,10.32767,6.401097,17.26876,8.033264,7.692838,12.36346,12.76528,18.03493,40.22768,7.900588
167.8315,9.450843,11.82677,7.661745,31.06287,5.088624,10.08969,6.226693,17.0622,7.775023,7.422436,12.11682,12.43836,17.60787,39.30523,7.734949
146.2105,9.300468,11.69594,7.457969,30.56986,5.031898,9.866097,6.054005,16.79808,7.539368,7.202569,11.91924,12.13504,17.18594,38.48304,7.515181
122.7062,9.113911,11.53688,7.303446,30.22005,4.970055,9.645862,5.900079,16.54707,7.426949,7.031298,11.74216,11.84067,16.75847,37.5275,7.298525
101.2087,8.835967,11.34054,7.170237,29.73592,4.858609,9.337957,5.753529,16.34873,7.315621,6.936994,11.54207,11.53012,16.3985,36.64597,7.106602
82.73421,8.573586,11.06973,7.034197,29.2751,4.700941,9.116238,5.594585,16.25153,7.261786,6.809608,11.37927,11.30512,16.00525,35.73786,6.941919
67.57716,8.348222,10.8546,6.871866,28.89591,4.558335,8.915356,5.389933,16.05517,7.159784,6.668792,11.18196,11.07669,15.61883,34.79013,6.742247
55.02936,8.140663,10.66241,6.691255,28.46478,4.462148,8.740938,5.19488,15.86727,6.927567,6.508861,11.03018,10.83049,15.2436,33.96889,6.558253
45.48191,7.978287,10.47959,6.512726,27.96224,4.383498,8.578731,5.029477,15.62145,6.752509,6.32245,10.88955,10.61353,14.89764,33.19398,6.373512
38.91556,7.813251,10.26859,6.257316,27.44909,4.259259,8.351915,4.867726,15.38968,6.550806,6.125538,10.74825,10.42457,14.44368,32.39134,6.209567
34.51251,7.589158,10.07345,6.077642,27.03293,4.199333,8.133534,4.702686,15.22855,6.351395,5.95872,10.56043,10.21438,14.06336,31.55472,6.062355
32.10352,7.324306,9.899468,5.898255,26.58656,4.140533,7.84333,4.558439,15.04696,6.167772,5.845289,10.33868,9.95188,13.75608,30.74342,5.911192
31.25498,7.14408,9.656143,5.781303,26.26712,4.036151,7.619322,4.44084,14.80249,6.035203,5.699595,10.1777,9.775041,13.43447,29.98615,5.750273
31.12362,6.973773,9.509229,5.652216,25.92841,3.957156,7.397919,4.307108,14.57423,5.843372,5.585589,9.95402,9.565742,13.13406,29.20638,5.555313
31.39376,6.829545,9.371355,5.484187,25.59932,3.877486,7.202818,4.15607,14.32751,5.625106,5.471715,9.74666,9.353414,12.79655,28.48542,5.391411
31.7428,6.636377,9.211308,5.36079,25.20699,3.782579,6.99344,4.01211,14.11409,5.553945,5.380835,9.548104,9.211607,12.54168,27.74974,5.220163
31.73133,6.521687,9.104874,5.270414,24.85921,3.666679,6.824161,3.872402,14.00358,5.483742,5.300281,9.357456,9.013588,12.12445,26.96935,5.066889
31.20584,6.280955,8.89969,5.148287,24.45116,3.547821,6.672071,3.734944,13.82988,5.424105,5.237346,9.199682,8.790657,11.72933,26.21392,4.969687
30.15411,6.039876,8.709295,5.022451,23.99267,3.457989,6.516815,3.577608,13.61607,5.34479,5.101626,9.04611,8.562899,11.37208,25.44138,4.828207
28.70605,5.815849,8.498395,4.930928,23.54996,3.387329,6.348979,3.451824,13.41128,5.23602,4.883896,8.897181,8.37603,11.01406,24.70236,4.654091
26.89919,5.639618,8.361599,4.790922,23.08693,3.359655,6.200071,3.339512,13.29427,5.069168,4.680573,8.711525,8.191054,10.65645,24.03252,4.497047
24.93953,5.515866,8.301688,4.613683,22.66926,3.337522,6.053319,3.21969,13.1305,4.877521,4.607132,8.548305,7.982892,10.34918,23.32307,4.351218
23.13332,5.395428,8.263644,4.492745,22.19921,3.305238,5.869581,3.096291,12.96113,4.672771,4.522314,8.413012,7.809585,10.12156,22.65504,4.221165
21.51889,5.335679,8.198885,4.380465,21.81813,3.245945,5.716841,2.977693,12.79874,4.54656,4.447218,8.310822,7.586934,9.793248,21.9251,4.054988
20.12411,5.24232,7.954661,4.247331,21.42591,3.144958,5.549418,2.860787,12.56892,4.480006,4.365185,8.201165,7.444798,9.510921,21.28219,3.95103
19.13794,5.105008,7.650999,4.084441,20.99696,3.102537,5.451153,2.757621,12.38431,4.389784,4.277257,8.034896,7.362322,9.255964,20.6628,3.852158
18.36421,4.898531,7.449778,3.990583,20.59595,3.069065,5.305782,2.663819,12.2142,4.304608,4.092722,7.825708,7.254252,9.002801,20.00137,3.779766
17.9265,4.704319,7.245195,3.873317,20.22786,3.050815,5.192367,2.577222,12.05005,4.162738,4.013234,7.680755,7.143924,8.720837,19.39582,3.719338
17.68528,4.550496,7.187284,3.760986,19.83304,3.006392,5.077276,2.5044,11.88102,3.954838,3.935678,7.544995,6.959212,8.472835,18.84112,3.637554
17.72472,4.419358,7.170471,3.690027,19.40959,2.911692,4.90615,2.446624,11.6741,3.829321,3.800478,7.467022,6.717186,8.195809,18.39601,3.584859
18.04527,4.356262,7.082248,3.597206,18.9897,2.802609,4.706464,2.364397,11.44281,3.834441,3.618988,7.365989,6.486692,7.951035,17.93565,3.540187
18.48809,4.336607,6.918325,3.522427,18.54247,2.722024,4.532312,2.24279,11.2871,3.883748,3.360035,7.221538,6.286718,7.76946,17.57199,3.434655
19.00869,4.27084,6.742213,3.397663,18.06483,2.697698,4.419147,2.162483,11.15333,3.834043,3.19361,7.143622,6.189939,7.571653,17.18594,3.368289
19.54561,4.146019,6.643007,3.36985,17.64073,2.648968,4.297251,2.104819,10.98752,3.782794,3.070898,7.020264,6.110519,7.40075,16.64621,3.379298
19.99727,4.018466,6.451565,3.30044,17.21073,2.602697,4.210534,2.01588,10.82053,3.672323,3.089662,6.92819,6.082983,7.158453,16.1484,3.40091
20.44219,3.943166,6.335822,3.231966,16.81619,2.570552,4.168677,1.981717,10.6829,3.530674,3.16458,6.857708,6.01459,6.955927,15.70161,3.397194
20.70338,3.835864,6.278124,3.185611,16.42338,2.524938,4.077276,1.968267,10.4436,3.544786,3.267579,6.721774,5.887327,6.785919,15.37521,3.382655
20.89411,3.740765,6.218397,3.131721,15.9971,2.506553,4.013491,1.92828,10.20938,3.523686,3.247509,6.527077,5.760122,6.673556,15.03422,3.417273
23.28078,3.632239,6.171268,3.069811,15.51363,2.500177,3.945271,1.852055,10.046,3.501046,3.172557,6.359032,5.604647,6.608768,14.84,3.364103
30.27057,3.560526,6.111635,2.988752,15.00903,2.489158,3.808104,1.823438,9.936649,3.400493,3.04942,6.270554,5.514042,6.533015,14.56002,3.310061
44.45728,3.411682,5.969704,2.95785,14.49917,2.475928,3.665018,1.812993,9.789482,3.341942,2.995053,6.200233,5.393165,6.45125,14.22627,3.306381
68.16423,3.33871,5.814232,2.921175,14.01892,2.448729,3.590102,1.777352,9.667209,3.292842,2.943218,6.140656,5.363001,6.3097,13.90557,3.32792
99.20274,3.294432,5.635979,2.897742,13.55482,2.43649,3.518358,1.762866,9.489195,3.244363,2.93859,6.14229,5.298573,6.201047,13.54116,3.365216
134.1916,3.264271,5.523268,2.932062,13.13746,2.486557,3.480079,1.83378,9.188576,3.304182,2.868883,6.099369,5.260542,6.087686,13.17673,3.405215
164.986,3.304807,5.523492,2.95503,12.76433,2.573596,3.518322,1.923693,8.969817,3.363699,2.837211,6.111528,5.221725,6.019839,12.88381,3.489173
185.8826,3.380859,5.535292,3.018641,12.44099,2.659112,3.510267,1.988644,8.732798,3.414201,2.842548,6.157608,5.183724,5.953111,12.70767,3.615189
191.4627,3.49851,5.555855,3.124943,12.06704,2.743155,3.524395,2.105195,8.605146,3.407091,2.850326,6.23861,5.182332,5.948502,12.53559,3.752357
182.5005,3.610988,5.608567,3.230732,11.70036,2.894485,3.559647,2.258127,8.489097,3.477987,2.949999,6.367285,5.306101,5.966264,12.42152,3.917037
162.8486,3.670977,5.720456,3.344311,11.39701,3.045562,3.699698,2.439398,8.444981,3.513104,3.034866,6.42249,5.457132,6.06226,12.3359,4.137063
138.2168,3.718618,5.789584,3.502964,11.08562,3.246512,3.862418,2.634452,8.3551,3.572327,3.129101,6.507942,5.594736,6.18316,12.11222,4.405844
115.1867,3.843793,6.035188,3.684189,10.89304,3.537509,4.120788,2.959545,8.376341,3.700667,3.306326,6.586224,5.744259,6.300076,11.9802,4.654843
96.45307,4.059102,6.216463,3.84178,10.75712,3.831969,4.391136,3.329411,8.519073,3.889998,3.550201,6.695707,5.868785,6.449825,11.89718,4.958297
82.67828,4.298038,6.406756,4.097119,10.68863,4.165576,4.672292,3.840204,8.687347,4.124962,3.843605,6.840075,6.085965,6.672262,11.95028,5.371068
72.457,4.602649,6.694239,4.436161,10.64779,4.553123,5.012886,4.514789,8.899354,4.469271,4.16096,7.02023,6.364541,7.050554,12.09463,5.882763
64.83749,4.964049,7.048752,4.914966,10.75794,5.038545,5.458644,5.359607,9.228675,4.981267,4.515672,7.2996,6.819941,7.48254,12.36186,6.514707
58.40445,5.293038,7.499162,5.575453,11.10702,5.676401,6.035455,6.467664,9.61694,5.615491,4.940701,7.812588,7.418178,8.058193,12.82033,7.349932
52.91924,5.837132,8.027757,6.563909,11.78554,6.555633,6.903543,7.684075,10.28774,6.452263,5.519631,8.551265,8.225056,8.754712,13.33649,8.398594
48.26496,6.634523,8.964781,7.833247,12.8,7.787194,8.062042,8.909766,11.29193,7.600795,6.399022,9.588277,9.328793,9.706653,14.24019,9.565128
44.51548,7.704114,10.06441,9.393852,14.03096,9.299287,9.518446,10.08424,12.50329,9.041037,7.550303,10.96077,10.74729,11.05898,15.48376,11.03995
41.57841,9.150956,11.55799,11.12946,15.4619,11.08264,11.37826,11.36967,14.02745,10.86555,9.052591,12.63451,12.40175,12.82585,16.95597,12.63562
39.47383,10.86402,13.31398,12.84851,17.08055,12.86139,13.30762,12.67212,15.73579,13.01298,10.95002,14.41347,14.15259,14.79744,18.5763,14.26567
38.19051,12.79466,15.25615,14.59854,18.76296,14.50882,15.23723,14.03215,17.68561,15.2045,13.19435,16.36476,16.0419,16.84411,19.99328,15.68692
37.43035,14.80548,17.29692,16.34797,20.45767,16.03137,17.11573,15.61363,19.90778,17.32948,15.61432,18.46534,18.08646,18.78509,21.21099,17.03733
37.00316,16.91603,19.17101,18.16459,22.15797,17.5224,18.8659,17.21692,22.25187,19.3849,18.04502,20.30573,20.13042,20.51336,22.32635,18.09123
36.64126,18.92262,20.99316,19.97114,23.79191,18.96269,20.31683,18.65973,24.44766,21.36501,20.33058,21.94562,21.95227,22.16658,23.42396,18.87703
36.48635,20.79379,22.67466,21.84797,25.16497,20.29181,21.52565,19.83379,26.31822,23.27168,22.31469,23.42784,23.58045,23.68659,24.50463,19.79424
36.59301,22.48677,24.24212,23.55987,26.33104,21.45875,22.54687,20.81919,28.19363,25.10845,24.08785,24.75844,24.96396,25.00011,25.61948,20.84142
36.6439,23.91515,25.52471,25.12668,27.24002,22.57378,23.32679,21.72194,30.04636,27.00372,25.60595,25.87616,26.22597,25.99134,26.81527,22.09799
36.62415,24.95444,26.73522,26.49954,27.80708,23.62239,23.78261,22.18361,31.51411,28.82475,26.89788,27.11708,27.40333,26.62428,27.85887,23.37561
36.52948,25.63518,27.60188,27.39989,27.54285,24.70324,23.7834,22.08081,32.92659,30.51391,28.0686,28.18684,28.37917,26.68874,28.71025,24.32855
38.99508,26.48755,28.22368,27.99939,29.76195,26.30353,23.2848,22.20901,34.40979,32.33068,29.05586,29.16275,29.15803,26.28572,29.77396,24.22822
50.40198,33.88631,32.38047,33.43903,40.94326,30.3748,26.16006,32.82555,40.75105,35.51259,32.97651,33.64429,37.09489,30.32808,34.62856,26.93989
76.84612,57.80909,49.45851,56.63301,73.34603,43.19533,49.7179,67.8077,61.06789,48.61264,46.40479,50.27051,63.78791,48.80005,49.06747,43.0532
127.8444,112.006,94.92099,108.4784,139.3232,90.02573,103.0134,137.4481,111.5343,94.00599,86.72417,98.0389,121.4453,98.67715,90.83981,89.55212
204.899,199.5519,173.559,198.2995,233.8034,184.2932,189.8913,241.8172,192.3247,176.2491,162.9605,178.7905,215.7558,182.0846,166.4356,167.5735
300.6306,308.6907,276.8431,309.797,344.4622,309.7023,302.3261,357.5434,300.0891,287.9938,268.8627,285.954,328.5805,291.2414,270.1349,273.2241
393.9541,412.3351,385.2598,417.4052,441.1638,424.1319,412.6268,454.3814,406.6867,399.14,381.3636,395.2578,431.1453,399.9764,381.1525,383.4742
466.2218,482.3981,468.1017,485.5056,494.8538,491.8364,483.06,496.1629,480.0612,477.3381,469.5763,476.1852,492.4961,478.5574,466.7108,468.0438
499.6178,495.7916,498.0557,499.268,487.5186,484.4754,492.9976,478.5654,498.894,498.6939,498.7382,497.7745,493.8721,496.7901,498.0958,497.6738
482.1025,455.3147,469.8174,450.8264,433.683,411.6466,449.5433,411.1083,465.9521,464.2685,472.0032,466.2396,442.7596,464.3179,469.7075,464.6468
429.4264,380.7934,402.7559,369.4447,349.9956,305.9111,366.2838,319.5867,393.1758,391.7808,400.4328,390.9449,358.4239,388.8418,399.3504,387.394
356.3225,293.5595,314.9868,278.0179,261.4889,210.7626,272.64,229.5008,308.3533,308.1727,311.1021,299.9082,265.6916,295.7975,306.9023,285.2338
281.2097,214.5024,230.6722,197.0814,184.9403,135.3114,189.2684,156.2505,230.1452,228.2294,225.3576,211.7326,181.5434,205.8749,217.414,190.1902
213.3751,152.2587,163.793,133.9847,129.5049,83.55846,126.8911,105.2737,165.5329,160.4908,155.032,141.7493,118.3183,134.0427,144.6966,113.9117
160.845,107.0214,115.1941,90.71079,89.3828,50.23011,82.48444,69.27888,116.5667,111.126,102.1386,90.56751,72.86911,80.92902,92.3304,65.72882
120.3543,74.83125,81.09646,60.71566,63.69867,32.43652,52.14436,45.12846,80.47324,76.00428,68.09451,58.03967,45.31562,48.02845,56.32978,39.03294
89.28669,53.35412,56.748,40.73792,47.7374,22.07136,33.03127,29.30795,55.32799,52.2493,45.98198,38.8275,32.13429,32.16415,36.54032,24.63389
66.92287,38.60714,40.32489,29.32246,38.13182,16.36269,22.61378,19.8877,39.87631,37.32069,33.172,29.77039,24.83354,23.28491,26.6389,17.50488
51.42052,29.63064,30.18358,22.7643,32.14916,13.80156,17.67985,14.71838,30.52335,27.82492,26.48433,24.87173,21.37572,19.54016,20.61619,13.83853
40.94121,23.85676,23.53337,19.17383,27.0705,11.9944,14.77792,12.04986,25.48781,22.49619,22.34927,21.74539,18.67178,16.75975,16.9237,11.52743
